row,status,provenance,verification_outcome,problem,config_id,run_id,schema,certificate_path,certificate_source,certificate_exists,certificate_hash,stored_certificate_hash,computed_certificate_hash,hash_ok,metric_score,metric_certificate_score,certificate_score,score_difference,score_agreement,exact_verify_run,exact_verify_ok,prior_exact_verify_ok,prior_audit_match,prior_audit_row,verification_method,source_run_group,error
63,passed,replacement_24h_20260711,passed_fresh_exact_verify,misr,misr/triangle_free_rect/symmetry_crossover_hillclimb/exact_lp_gap_pressure,misr/triangle_free_rect/symmetry_crossover_hillclimb/exact_lp_gap_pressure/budget86400/git6f80dfec1a16,misr_certificate_v1,/private/tmp/patternboost_hybrid81/new42/misr/triangle_free_rect/symmetry_crossover_hillclimb/exact_lp_gap_pressure/certificates/best_iter000005_19ffb4dba9d7.json,/tmp/patternboost_hybrid81/new42,True,19ffb4dba9d787fcceb06e0aad1db452884cec085c454e4acb9f66f99c230929,19ffb4dba9d787fcceb06e0aad1db452884cec085c454e4acb9f66f99c230929,19ffb4dba9d787fcceb06e0aad1db452884cec085c454e4acb9f66f99c230929,True,1.2,1.2,1.2,0.0,True,True,True,,False,,multilevel.scorers.misr.verify_certificate,delta_45_matrix,
64,passed,replacement_24h_20260711,passed_fresh_exact_verify,misr,misr/triangle_free_rect/symmetry_crossover_hillclimb/graph_conflict_proxy,misr/triangle_free_rect/symmetry_crossover_hillclimb/graph_conflict_proxy/budget86400/git6f80dfec1a16,misr_certificate_v1,/private/tmp/patternboost_hybrid81/new42/misr/triangle_free_rect/symmetry_crossover_hillclimb/graph_conflict_proxy/certificates/best_iter000005_d6c84703047c.json,/tmp/patternboost_hybrid81/new42,True,d6c84703047c8705a1698233c6b49ff636ca8824ee9cf43b4b617d04ab5dc0b3,d6c84703047c8705a1698233c6b49ff636ca8824ee9cf43b4b617d04ab5dc0b3,d6c84703047c8705a1698233c6b49ff636ca8824ee9cf43b4b617d04ab5dc0b3,True,1.2,1.2,1.2,0.0,True,True,True,,False,,multilevel.scorers.misr.verify_certificate,delta_45_matrix,
65,passed,replacement_24h_20260711,passed_fresh_exact_verify,misr,misr/triangle_free_rect/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure,misr/triangle_free_rect/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/budget86400/git6f80dfec1a16,misr_certificate_v1,/private/tmp/patternboost_hybrid81/new42/misr/triangle_free_rect/symmetry_crossover_hillclimb/triangle_free_exact_gap_pressure/certificates/best_iter000005_54b2b345bb72.json,/tmp/patternboost_hybrid81/new42,True,54b2b345bb72503463061b5455b36b65bf9efeba3f7cf0618e4ef5cda86feafb,54b2b345bb72503463061b5455b36b65bf9efeba3f7cf0618e4ef5cda86feafb,54b2b345bb72503463061b5455b36b65bf9efeba3f7cf0618e4ef5cda86feafb,True,1.2,1.2,1.2,0.0,True,True,True,,False,,multilevel.scorers.misr.verify_certificate,delta_45_matrix,
66,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/coord_mutation/exact_stab_gap_pressure,unit_square/fixed_symmetry_grid/coord_mutation/exact_stab_gap_pressure/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/coord_mutation/exact_stab_gap_pressure/certificates/best_iter015935_d455b12c4d8e.json,/tmp/patternboost_hybrid81/new42,True,d455b12c4d8ee3a57f51f5e800e4a42e8919b237124fa7e4b25e3a3b0a365ee9,d455b12c4d8ee3a57f51f5e800e4a42e8919b237124fa7e4b25e3a3b0a365ee9,d455b12c4d8ee3a57f51f5e800e4a42e8919b237124fa7e4b25e3a3b0a365ee9,True,1.5,1.5,1.5,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
67,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/coord_mutation/greedy_partial_lp_bitset,unit_square/fixed_symmetry_grid/coord_mutation/greedy_partial_lp_bitset/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/coord_mutation/greedy_partial_lp_bitset/certificates/best_iter028500_30b0e2b9238a.json,/tmp/patternboost_hybrid81/new42,True,30b0e2b9238a4b310332fd66b06b3ee22e676a0aedfd7d81cbd302b9df266815,30b0e2b9238a4b310332fd66b06b3ee22e676a0aedfd7d81cbd302b9df266815,30b0e2b9238a4b310332fd66b06b3ee22e676a0aedfd7d81cbd302b9df266815,True,1.3043478260869565,1.3043478260869565,1.3043478260869565,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
68,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/coord_mutation/incidence_statistics,unit_square/fixed_symmetry_grid/coord_mutation/incidence_statistics/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/coord_mutation/incidence_statistics/certificates/best_iter000835_29e9b4a21d84.json,/tmp/patternboost_hybrid81/new42,True,29e9b4a21d8494da01730bb7d361d260f3155c1700e083b95b1db412dc53495a,29e9b4a21d8494da01730bb7d361d260f3155c1700e083b95b1db412dc53495a,29e9b4a21d8494da01730bb7d361d260f3155c1700e083b95b1db412dc53495a,True,1.2765957446808507,1.2765957446808507,1.2765957446808507,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
69,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/certificates/best_iter008245_06bed4bc4150.json,/tmp/patternboost_hybrid81/new42,True,06bed4bc4150ae1984a1bbabaabd0b90495f5fc4484d550cfb467c8528059628,06bed4bc4150ae1984a1bbabaabd0b90495f5fc4484d550cfb467c8528059628,06bed4bc4150ae1984a1bbabaabd0b90495f5fc4484d550cfb467c8528059628,True,1.3636363636363638,1.3636363636363638,1.3636363636363638,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
70,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/certificates/best_iter008180_ef1ce3164693.json,/tmp/patternboost_hybrid81/new42,True,ef1ce31646936c83bda964a8f0cfa9ce6da9aaecaa2ebf68df15af516147e117,ef1ce31646936c83bda964a8f0cfa9ce6da9aaecaa2ebf68df15af516147e117,ef1ce31646936c83bda964a8f0cfa9ce6da9aaecaa2ebf68df15af516147e117,True,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
71,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/incidence_statistics,unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/incidence_statistics/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/sqstab_local_hillclimb/incidence_statistics/certificates/best_iter008280_c1a120140649.json,/tmp/patternboost_hybrid81/new42,True,c1a120140649ff880b2c1683365765528e2fba6b67544c34c534c217606273ba,c1a120140649ff880b2c1683365765528e2fba6b67544c34c534c217606273ba,c1a120140649ff880b2c1683365765528e2fba6b67544c34c534c217606273ba,True,1.2857142857142858,1.2857142857142858,1.2857142857142858,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
72,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure,unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure/certificates/best_iter002110_ba49082083f3.json,/tmp/patternboost_hybrid81/new42,True,ba49082083f34a7f29d89d56b5eccffba535cd25d662c74885f7d090a90da7d2,ba49082083f34a7f29d89d56b5eccffba535cd25d662c74885f7d090a90da7d2,ba49082083f34a7f29d89d56b5eccffba535cd25d662c74885f7d090a90da7d2,True,1.5000000000000004,1.5000000000000004,1.5000000000000004,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
73,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/greedy_partial_lp_bitset,unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/greedy_partial_lp_bitset/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/greedy_partial_lp_bitset/certificates/best_iter002580_c22eba2e0755.json,/tmp/patternboost_hybrid81/new42,True,c22eba2e07558fb80c603551b12509044ee4e0c36ea8cdbff365e09ef6a30ab7,c22eba2e07558fb80c603551b12509044ee4e0c36ea8cdbff365e09ef6a30ab7,c22eba2e07558fb80c603551b12509044ee4e0c36ea8cdbff365e09ef6a30ab7,True,1.5000000000000002,1.5000000000000002,1.5000000000000002,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
74,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/incidence_statistics,unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/incidence_statistics/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/fixed_symmetry_grid/symmetry_crossover_hillclimb/incidence_statistics/certificates/best_iter000615_849411c880ae.json,/tmp/patternboost_hybrid81/new42,True,849411c880ae5a84abfd0db08840426824c818082e0af6c0e9b83642d2ccd04b,849411c880ae5a84abfd0db08840426824c818082e0af6c0e9b83642d2ccd04b,849411c880ae5a84abfd0db08840426824c818082e0af6c0e9b83642d2ccd04b,True,1.5000000000000004,1.5000000000000004,1.5000000000000004,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
75,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/line_square_incidence/symmetry_crossover_hillclimb/exact_stab_gap_pressure,unit_square/line_square_incidence/symmetry_crossover_hillclimb/exact_stab_gap_pressure/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/line_square_incidence/symmetry_crossover_hillclimb/exact_stab_gap_pressure/certificates/best_iter001440_5e0cdd3fd117.json,/tmp/patternboost_hybrid81/new42,True,5e0cdd3fd11757f246b6a2f620232e8ff0fe78e7b920c038cf8abfcd3d584f2f,5e0cdd3fd11757f246b6a2f620232e8ff0fe78e7b920c038cf8abfcd3d584f2f,5e0cdd3fd11757f246b6a2f620232e8ff0fe78e7b920c038cf8abfcd3d584f2f,True,1.4643545279383436,1.4643545279383436,1.4643545279383436,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
76,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/line_square_incidence/symmetry_crossover_hillclimb/greedy_partial_lp_bitset,unit_square/line_square_incidence/symmetry_crossover_hillclimb/greedy_partial_lp_bitset/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/line_square_incidence/symmetry_crossover_hillclimb/greedy_partial_lp_bitset/certificates/best_iter000680_b2ad9a87c866.json,/tmp/patternboost_hybrid81/new42,True,b2ad9a87c866e485b1bf1ff917a322ee4e1aef535d1b278f0462310062ce19e4,b2ad9a87c866e485b1bf1ff917a322ee4e1aef535d1b278f0462310062ce19e4,b2ad9a87c866e485b1bf1ff917a322ee4e1aef535d1b278f0462310062ce19e4,True,1.4141414141414144,1.4141414141414144,1.4141414141414144,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
77,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/line_square_incidence/symmetry_crossover_hillclimb/incidence_statistics,unit_square/line_square_incidence/symmetry_crossover_hillclimb/incidence_statistics/budget86400/git6f80dfec1a16,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new42/unit_square/line_square_incidence/symmetry_crossover_hillclimb/incidence_statistics/certificates/best_iter002060_13b2794891b4.json,/tmp/patternboost_hybrid81/new42,True,13b2794891b487e7284c575699787f7f75d5279f879725110161c1c67d635daf,13b2794891b487e7284c575699787f7f75d5279f879725110161c1c67d635daf,13b2794891b487e7284c575699787f7f75d5279f879725110161c1c67d635daf,True,1.4268292682926833,1.4268292682926833,1.4268292682926833,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
78,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure,unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure/budget86400/git87326f25dbec,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new3/unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/exact_stab_gap_pressure/certificates/best_iter000190_9c9815504d50.json,/tmp/patternboost_hybrid81/new3,True,9c9815504d503b59c305f23a1da2bc91728659d4b00bf6b2454ec04914196e1c,9c9815504d503b59c305f23a1da2bc91728659d4b00bf6b2454ec04914196e1c,9c9815504d503b59c305f23a1da2bc91728659d4b00bf6b2454ec04914196e1c,True,1.538461538461539,1.538461538461539,1.538461538461539,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
79,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/greedy_partial_lp_bitset,unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/greedy_partial_lp_bitset/budget86400/git87326f25dbec,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new3/unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/greedy_partial_lp_bitset/certificates/best_iter000960_7e969b197b3b.json,/tmp/patternboost_hybrid81/new3,True,7e969b197b3b44d8db5721fda2302da887284922fe039ad65551700230201317,7e969b197b3b44d8db5721fda2302da887284922fe039ad65551700230201317,7e969b197b3b44d8db5721fda2302da887284922fe039ad65551700230201317,True,1.5000000000000004,1.5000000000000004,1.5000000000000004,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
80,passed,replacement_24h_20260711,passed_fresh_exact_verify,unit_square,unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/incidence_statistics,unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/incidence_statistics/budget86400/git87326f25dbec,unit_square_stab_certificate_v1,/private/tmp/patternboost_hybrid81/new3/unit_square/sqstab_exact_grid/symmetry_crossover_hillclimb/incidence_statistics/certificates/best_iter001150_ce9bd0c1ab3e.json,/tmp/patternboost_hybrid81/new3,True,ce9bd0c1ab3e357af309162528185f1f4c1a04b0763ac4e6a11889e45868658d,ce9bd0c1ab3e357af309162528185f1f4c1a04b0763ac4e6a11889e45868658d,ce9bd0c1ab3e357af309162528185f1f4c1a04b0763ac4e6a11889e45868658d,True,1.4406779661016949,1.4406779661016949,1.4406779661016949,0.0,True,True,True,,False,,multilevel.scorers.unit_square.verify_certificate,delta_45_matrix,
